date,action,ticker,price,shares,fee,cash_after,reason
2024-04-08,SELL,EMBRAC-B.ST,154.1999969482422,348330,37061.614606517025,132354598.52561621,REBALANCE_OUT
2024-04-08,BUY,NIBE-B.ST,48.395538330078125,1367425,45662.31561069488,66131667.20899844,REBALANCE_IN
2024-04-08,BUY,RATO-B.ST,33.18876647949219,1991217,45599.364855866545,31.821147583425045,REBALANCE_IN
2024-04-22,SELL,PCELL.ST,26.200000762939453,1357423,24539.493708585775,35539975.96307056,STOP_LOSS
2024-04-29,SELL,RATO-B.ST,36.86000061035156,1991217,50643.419286386255,108885592.37912658,REBALANCE_OUT
2024-04-29,SELL,NIBE-B.ST,51.84000015258789,1367425,48912.24542397022,179723992.3423551,REBALANCE_OUT
2024-04-29,BUY,G5EN.ST,103.37328338623047,579530,41336.46405536728,119774736.9574776,REBALANCE_IN
2024-04-29,BUY,PCELL.ST,27.6200008392334,2169007,41336.50286060915,59825425.29431388,REBALANCE_IN
2024-04-29,BUY,SHB-B.ST,114.83150482177734,520625,41251.0650165081,22.031459540128708,REBALANCE_IN
2024-05-03,SELL,CLAS-B.ST,134.0,282815,26149.0749,37871082.95655954,STOP_LOSS
2024-05-07,SELL,G5EN.ST,125.19999694824219,579530,50064.4364196762,110378172.75155465,REBALANCE_OUT
2024-05-07,BUY,NIBE-B.ST,52.90590286254883,1043155,38080.44939940166,55151035.201573126,REBALANCE_IN
2024-05-07,BUY,RATO-B.ST,37.15217590332031,1483439,38027.96080219345,20.57092535495758,REBALANCE_IN
2024-05-22,SELL,NIBE-B.ST,54.279998779296875,1043155,39069.491967366026,56583403.20557542,REBALANCE_OUT
2024-05-22,BUY,CLAS-B.ST,144.39012145996094,391608,39015.585412437744,60.93547060340643,REBALANCE_IN
2024-05-29,SELL,PCELL.ST,39.70000076293945,2169007,59415.6098928265,86050224.88039878,REBALANCE_OUT
2024-05-29,BUY,BULTEN.ST,85.13959503173828,505347,29687.276862047653,42995498.67303289,REBALANCE_IN
2024-06-05,SELL,RATO-B.ST,38.86000061035156,1483439,39776.04390733932,100602163.07454486,REBALANCE_OUT
2024-06-05,SELL,BULTEN.ST,87.4000015258789,505347,30475.456714057844,144739016.18892914,REBALANCE_OUT
2024-06-05,BUY,NEWA-B.ST,113.76010131835938,636158,49934.884988794554,72319682.76945548,REBALANCE_IN
2024-06-05,BUY,NIBE-B.ST,51.2481803894043,1410192,49866.144059789425,42.62570086121559,REBALANCE_IN
2024-06-13,SELL,NEWA-B.ST,122.30000305175781,636158,53683.466485566096,77748484.50061545,REBALANCE_OUT
2024-06-13,SELL,CLAS-B.ST,175.0,391608,47286.666,146232597.83461547,REBALANCE_OUT
2024-06-13,BUY,RATO-B.ST,36.49802017211914,2003294,50450.222727652814,73065882.78920257,REBALANCE_IN
2024-06-13,BUY,VOLV-B.ST,261.34088134765625,279387,50380.518923783566,257.4532011449337,REBALANCE_IN
2024-06-14,SELL,NIBE-B.ST,48.5,1410192,47192.07528,68347377.37792115,STOP_LOSS
2024-06-20,SELL,RATO-B.ST,37.900001525878906,2003294,52388.143503180996,144219834.89120203,REBALANCE_OUT
2024-06-20,SELL,SHB-B.ST,119.80000305175781,520625,43035.90484628677,206547675.57517716,REBALANCE_OUT
2024-06-20,BUY,ELAN-B.ST,97.2433853149414,424805,28503.53864611244,165209695.73781738,REBALANCE_IN
2024-06-20,BUY,EQT.ST,310.20501708984375,133168,28503.473383916014,123871810.54861315,REBALANCE_IN
2024-06-20,BUY,HEXA-B.ST,118.2237777709961,349418,28503.566027018278,82533791.00140022,REBALANCE_IN
2024-06-20,BUY,LUND-B.ST,520.0654296875,79431,28503.42883040039,41195970.427062005,REBALANCE_IN
2024-06-20,BUY,NEWA-B.ST,111.6319351196289,368779,28405.58424702232,51.44133335351944,REBALANCE_IN
2024-07-01,SELL,NEWA-B.ST,111.19999694824219,368779,28295.674335457305,40979979.4415737,STOP_LOSS
2024-07-05,SELL,HEXA-B.ST,122.4000015258789,349418,29510.446975886993,83719232.72776738,REBALANCE_OUT
2024-07-05,SELL,EQT.ST,321.0,133168,29495.38032,126436665.34744738,REBALANCE_OUT
2024-07-05,SELL,LUND-B.ST,533.5,79431,29239.742564999997,168783864.1048824,REBALANCE_OUT
2024-07-05,BUY,EMBRAC-B.ST,147.5399932861328,381329,38820.281888867336,112483765.72318578,REBALANCE_IN
2024-07-05,BUY,HPOL-B.ST,112.73625183105469,499052,38820.26384466614,56183693.510549605,REBALANCE_IN
2024-07-05,BUY,NEWA-B.ST,107.66580963134766,521474,38739.9950840712,33.10376814752817,REBALANCE_IN
2024-07-12,SELL,NEWA-B.ST,113.0,521474,40659.32778,58885935.77598815,REBALANCE_OUT
2024-07-12,SELL,EMBRAC-B.ST,148.5,381329,39072.875985,115474219.40000315,REBALANCE_OUT
2024-07-12,BUY,NIBE-B.ST,46.629886627197266,2474691,79622.24692946834,36.385728254914284,REBALANCE_IN
2024-07-15,SELL,ELAN-B.ST,98.0,424805,28725.3141,41602201.07162826,STOP_LOSS
2024-07-19,SELL,HPOL-B.ST,121.0,499052,41665.85148,101945827.22014827,REBALANCE_OUT
2024-07-19,SELL,VOLV-B.ST,287.20001220703125,279387,55365.56536923523,182130411.46526486,REBALANCE_OUT
2024-07-19,SELL,NIBE-B.ST,46.630001068115234,2474691,79622.44234154605,297445632.99617845,REBALANCE_OUT
2024-07-19,BUY,BULTEN.ST,73.37310791015625,1013469,51309.34550741272,223032953.3500729,REBALANCE_IN
2024-07-19,BUY,ELAN-B.ST,94.43287658691406,787452,51309.33669854187,148620286.47925568,REBALANCE_IN
2024-07-19,BUY,HEXA-B.ST,115.1283950805664,645899,51309.307525358505,74207661.91758756,REBALANCE_IN
2024-07-19,BUY,RATO-B.ST,32.9578857421875,2250037,51167.95902956909,31.5968636572361,REBALANCE_IN
2024-07-26,SELL,RATO-B.ST,34.040000915527344,2250037,52847.97046257957,76538445.16637148,REBALANCE_OUT
2024-07-26,SELL,ELAN-B.ST,99.4000015258789,787452,54008.18370107391,154757166.98422682,REBALANCE_OUT
2024-07-26,SELL,BULTEN.ST,77.0,1013469,53845.60797,232740434.37625682,REBALANCE_OUT
2024-07-26,BUY,HM-B.ST,158.55569458007812,489292,53530.222709608155,155106871.24107164,REBALANCE_IN
2024-07-26,BUY,HPOL-B.ST,112.54598236083984,689319,53530.25797034431,77473256.96810953,REBALANCE_IN
2024-07-26,BUY,NIBE-B.ST,45.61684036254883,1697176,53419.66659481292,30.64236554503441,REBALANCE_IN
2024-07-29,SELL,HEXA-B.ST,105.94999694824219,645899,47218.76798442215,68385808.9532538,STOP_LOSS
2024-08-02,SELL,NIBE-B.ST,44.45000076293945,1697176,52053.23740144134,143773230.2106949,REBALANCE_OUT
2024-08-02,SELL,HM-B.ST,163.75,489292,55283.87985,223839511.3308449,REBALANCE_OUT
2024-08-02,BUY,BULTEN.ST,71.07720947265625,1049748,51483.079357756345,149174869.76198518,REBALANCE_IN
2024-08-02,BUY,HEXA-B.ST,102.34744262695312,729018,51483.05827102112,74510258.77469805,REBALANCE_IN
2024-08-02,BUY,RATO-B.ST,31.534135818481445,2361215,51376.623409578606,7.644652798771858,REBALANCE_IN
2024-08-06,SELL,HPOL-B.ST,112.19999694824219,689319,53365.696890492094,77288231.64412767,STOP_LOSS
2024-08-09,SELL,HEXA-B.ST,100.9000015258789,729018,50754.9629455513,150795393.9935753,REBALANCE_OUT
2024-08-09,BUY,HOLM-B.ST,388.0045471191406,97160,26011.980040686034,113070860.21543892,REBALANCE_IN
2024-08-09,BUY,HPOL-B.ST,105.79131317138672,356351,26012.199765556412,75346007.77573654,REBALANCE_IN
2024-08-09,BUY,MEKO.ST,103.0678482055664,365767,26012.18416787773,37621177.956963256,REBALANCE_IN
2024-08-09,BUY,VOLV-B.ST,248.98870849609375,150991,25940.587318328246,183.28511123359203,REBALANCE_IN
2024-08-16,SELL,VOLV-B.ST,264.0,150991,27504.520559999997,39834302.76455124,REBALANCE_OUT
2024-08-16,SELL,HPOL-B.ST,112.5,356351,27661.746375,79896128.51817623,REBALANCE_OUT
2024-08-16,SELL,MEKO.ST,104.5999984741211,365767,26398.867072899855,118128957.29298717,REBALANCE_OUT
2024-08-16,SELL,HOLM-B.ST,413.3999938964844,97160,27714.50095081787,158267186.19901878,REBALANCE_OUT
2024-08-16,SELL,BULTEN.ST,74.69999694824219,1049748,54107.1589535321,236629251.43648857,REBALANCE_OUT
2024-08-16,BUY,EMBRAC-B.ST,137.52000427246094,573563,54424.7064852626,157698440.51947778,REBALANCE_IN
2024-08-16,BUY,G5EN.ST,88.98793029785156,886372,54424.72273023742,78767606.04278027,REBALANCE_IN
2024-08-16,BUY,PCELL.ST,23.68000030517578,3324041,54312.171407147594,1.976956307888031,REBALANCE_IN
2024-08-23,SELL,G5EN.ST,92.0999984741211,886372,56328.05329477752,81578533.77116519,REBALANCE_OUT
2024-08-23,SELL,EMBRAC-B.ST,141.89999389648438,573563,56158.12447748199,162910961.84593698,REBALANCE_OUT
2024-08-23,BUY,BULTEN.ST,74.23406982421875,731519,37469.506441382444,108569859.81575292,REBALANCE_IN
2024-08-23,BUY,HM-B.ST,158.7467803955078,342077,37469.49945417434,54228767.91894462,REBALANCE_IN
2024-08-23,BUY,VOLV-B.ST,260.6600646972656,207900,37391.94694088745,148.5214422121644,REBALANCE_IN
2024-08-30,SELL,RATO-B.ST,34.060001373291016,2361215,55491.860438418385,80367642.80363914,REBALANCE_OUT
2024-08-30,SELL,VOLV-B.ST,274.6000061035156,207900,39391.645475555415,137417592.42708448,REBALANCE_OUT
2024-08-30,BUY,CEVI.ST,260.189697265625,176047,31605.874787819823,91580370.91777517,REBALANCE_IN
2024-08-30,BUY,G5EN.ST,90.10962677001953,508334,31605.993040012665,45742977.91022405,REBALANCE_IN
2024-08-30,BUY,SINT.ST,104.45121002197266,437634,31540.866584261625,36.19688380509615,REBALANCE_IN
2024-09-05,SELL,BULTEN.ST,73.30000305175781,731519,36998.03800336899,53583383.09129926,STOP_LOSS
2024-09-06,SELL,CEVI.ST,269.5,176047,32736.819884999997,100995312.77141425,REBALANCE_OUT
2024-09-06,SELL,HM-B.ST,159.60000610351562,342077,37670.888988631894,155553133.17029792,REBALANCE_OUT
2024-09-06,BUY,CLAS-B.ST,151.9386749267578,1023083,107257.65399846359,0.15620729327201843,REBALANCE_IN
2024-09-09,SELL,G5EN.ST,91.0999984741211,508334,31953.36637079727,46277273.41418037,STOP_LOSS
2024-09-13,SELL,SINT.ST,108.0,437634,32612.485679999998,93509132.92850037,REBALANCE_OUT
2024-09-13,SELL,CLAS-B.ST,158.0,1023083,111536.50865999999,255044710.4198404,REBALANCE_OUT
2024-09-13,BUY,G5EN.ST,84.50114440917969,1509119,87990.37495924941,127434437.49524431,REBALANCE_IN
2024-09-20,SELL,G5EN.ST,94.19999694824219,1509119,98089.71358422867,269495352.9761944,REBALANCE_OUT
2024-09-20,BUY,BULTEN.ST,66.58106994628906,505953,23243.955536949004,235785216.93812263,REBALANCE_IN
2024-09-20,BUY,ELAN-B.ST,86.84452056884766,387899,23243.96285205345,202075070.29113513,REBALANCE_IN
2024-09-20,BUY,HEXA-B.ST,101.79825592041016,330918,23243.943924342497,168364951.0945405,REBALANCE_IN
2024-09-20,BUY,HM-B.ST,171.69302368164062,196204,23243.932032718505,134654849.14407516,REBALANCE_IN
2024-09-20,BUY,HPOL-B.ST,98.84638214111328,340800,23243.92445324707,100944758.1859305,REBALANCE_IN
2024-09-20,BUY,RATO-B.ST,32.438411712646484,1038488,23243.961898823545,67234612.92138886,REBALANCE_IN
2024-09-20,BUY,SINT.ST,103.50165557861328,325472,23243.95468269287,33524478.12222375,REBALANCE_IN
2024-09-27,SELL,RATO-B.ST,34.560001373291016,1038488,24764.201227240905,69389860.62714276,REBALANCE_OUT
2024-09-27,SELL,PCELL.ST,38.79999923706055,3324041,88991.223902131,198273657.6671986,REBALANCE_OUT
2024-09-27,SELL,HEXA-B.ST,108.44999694824219,330918,24762.7587021817,234136950.99861482,REBALANCE_OUT
2024-09-27,SELL,HM-B.ST,170.0,196204,23014.729199999998,267468616.2694148,REBALANCE_OUT
2024-10-04,SELL,BULTEN.ST,65.80000305175781,505953,22971.279171391754,300737353.93428946,STOP_LOSS
2024-10-04,SELL,SINT.ST,113.0,325472,25377.05184,337490312.88244945,REBALANCE_OUT
2024-10-04,SELL,ELAN-B.ST,89.19999694824219,387899,23874.406835196074,372067028.09184045,REBALANCE_OUT
2024-10-04,SELL,HPOL-B.ST,102.80000305175781,340800,24173.626317626953,407077095.5055619,REBALANCE_OUT
2024-10-04,BUY,BEIJ-B.ST,161.103759765625,842266,93627.63133270018,271291248.5514753,REBALANCE_IN
2024-10-04,BUY,RATO-B.ST,33.18876647949219,4088502,93627.71330896637,135505282.70922956,REBALANCE_IN
2024-10-11,SELL,RATO-B.ST,33.47999954223633,4088502,94449.30111101829,272293878.49655086,REBALANCE_OUT
2024-10-11,BUY,G5EN.ST,81.0425796508789,1119962,62627.58061776077,181466641.32497546,REBALANCE_IN
2024-10-11,BUY,SINT.ST,107.77466583251953,842170,62627.56732367935,90639423.4334788,REBALANCE_IN
2024-10-18,SELL,G5EN.ST,91.9000015258789,1119962,71017.91156115921,193492915.03084403,REBALANCE_OUT
2024-10-18,SELL,BEIJ-B.ST,168.5,842266,97926.05648999999,335316809.974354,REBALANCE_OUT
2024-10-18,BUY,BULTEN.ST,66.48541259765625,840577,38561.41497891906,279392139.894275,REBALANCE_IN
2024-10-18,BUY,ELAN-B.ST,88.90555572509766,628601,38561.42365170296,223467457.2362712,REBALANCE_IN
2024-10-18,BUY,HPOL-B.ST,99.51233673095703,561600,38561.42853259277,167542767.49963313,REBALANCE_IN
2024-10-18,BUY,SWED-A.ST,189.60906982421875,294743,38561.30278636779,111618260.12964706,REBALANCE_IN
2024-10-18,BUY,VOLV-B.ST,266.7875061035156,209478,38561.41811045105,55693585.50798436,REBALANCE_IN
2024-10-25,SELL,SINT.ST,113.5,842170,65954.54355,151213925.96443436,REBALANCE_OUT
2024-10-25,SELL,ELAN-B.ST,96.9000015258789,628601,42028.89212282661,212083334.93148053,REBALANCE_OUT
2024-10-25,SELL,SWED-A.ST,213.0,294743,43318.37871,274820275.5527705,REBALANCE_OUT
2024-10-25,SELL,VOLV-B.ST,269.1000061035156,209478,38895.66644420105,331151910.96487856,REBALANCE_OUT
2024-10-25,BUY,AZN.ST,1591.954833984375,69338,76164.24535237793,220692782.44071758,REBALANCE_IN
2024-10-25,BUY,G5EN.ST,84.59461975097656,1304858,76164.93677392365,110232651.16492388,REBALANCE_IN
2024-10-25,BUY,NOTE.ST,122.2282943725586,901236,76008.01198393157,104.04579272866249,REBALANCE_IN
2024-11-01,SELL,NOTE.ST,136.8000030517578,901236,85069.47040974426,123204122.12573698,REBALANCE_OUT
2024-11-06,SELL,AZN.ST,1447.5,69338,69253.06095,223501624.06478697,STOP_LOSS
2024-11-08,SELL,G5EN.ST,103.0,1304858,92736.25806,357809261.80672693,REBALANCE_OUT
2024-11-08,SELL,HPOL-B.ST,108.5,561600,42044.184,418700817.6227269,REBALANCE_OUT
2024-11-08,SELL,BULTEN.ST,71.0999984741211,840577,41237.866157993085,478424603.1739502,REBALANCE_OUT
2024-11-08,BUY,AZN.ST,1395.269287109375,26376,25393.11967458984,441597587.33747876,REBALANCE_IN
2024-11-08,BUY,BEIJ-B.ST,169.50367736816406,217115,25393.23572913437,404770403.18996066,REBALANCE_IN
2024-11-08,BUY,CLAS-B.ST,182.47943115234375,201676,25393.188012385253,367943288.2448682,REBALANCE_IN
2024-11-08,BUY,EQT.ST,306.2583923339844,120166,25393.27372151184,331116048.99794114,REBALANCE_IN
2024-11-08,BUY,HM-B.ST,154.85610961914062,237652,25393.286272613524,294288791.5484605,REBALANCE_IN
2024-11-08,BUY,HOLM-B.ST,405.5966796875,90735,25393.252164697264,257461583.56485048,REBALANCE_IN
2024-11-08,BUY,LUND-B.ST,531.446533203125,69248,25393.1105765625,220634580.9230239,REBALANCE_IN
2024-11-08,BUY,MEKO.ST,133.9299774169922,274784,25393.252291040037,183807372.75618207,REBALANCE_IN
2024-11-08,BUY,SAVE.ST,227.59913635253906,161696,25393.29026664551,146980109.5142553,REBALANCE_IN
2024-11-08,BUY,SHB-B.ST,138.23910522460938,266219,25393.294684115295,110152839.86578089,REBALANCE_IN
2024-11-08,BUY,SINT.ST,101.2510986328125,363471,25393.268269105225,73325608.52634479,REBALANCE_IN
2024-11-08,BUY,SKA-B.ST,217.73231506347656,169023,25393.220671392057,36498446.2166994,REBALANCE_IN
2024-11-15,SELL,BEIJ-B.ST,166.0,217115,24868.3521,72514667.8645994,REBALANCE_OUT
2024-11-15,SELL,SHB-B.ST,145.1999969482422,266219,26671.94861141922,111142993.90355209,REBALANCE_OUT
2024-11-15,SELL,AZN.ST,1421.0,26376,25861.40424,148597428.4993121,REBALANCE_OUT
2024-11-15,SELL,CLAS-B.ST,192.10000610351562,201676,26731.952973343505,187312657.37727138,REBALANCE_OUT
2024-11-15,SELL,HM-B.ST,154.10000610351562,237652,25269.300508853757,223909562.72727522,REBALANCE_OUT
2024-11-15,SELL,SKA-B.ST,221.89999389648438,169023,25879.279841172178,261389886.11579955,REBALANCE_OUT
2024-11-15,SELL,MEKO.ST,134.0,274784,25406.52864,298185535.5871595,REBALANCE_OUT
2024-11-15,SELL,HOLM-B.ST,413.6000061035156,90735,25894.317622123715,335687637.8233399,REBALANCE_OUT
2024-11-15,SELL,SAVE.ST,229.8000030517578,161696,25638.84149248535,372819740.27530444,REBALANCE_OUT
2024-11-15,SELL,LUND-B.ST,532.0,69248,25419.555839999997,409634256.7194644,REBALANCE_OUT
2024-11-15,BUY,BULTEN.ST,67.5376968383789,1516317,70661.90492124733,307155036.957663,REBALANCE_IN
2024-11-15,BUY,CEVI.ST,232.04774475097656,441325,70661.84495703506,204675904.1604812,REBALANCE_IN
2024-11-15,BUY,HEXA-B.ST,93.88005828857422,1090844,70661.8638295816,102196743.99291018,REBALANCE_IN
2024-11-15,BUY,HPOL-B.ST,98.75125122070312,1034177,70467.12818623443,4.13105084002018,REBALANCE_IN
2024-11-18,SELL,EQT.ST,292.3999938964844,120166,24244.21098992981,35112297.58662585,STOP_LOSS
2024-11-20,SELL,CEVI.ST,221.0,441325,67297.64925,132577824.93737584,STOP_LOSS
2024-11-22,SELL,SINT.ST,107.0,363471,26835.06393,171442386.87344584,REBALANCE_OUT
2024-11-22,SELL,HEXA-B.ST,91.66000366210938,1090844,68990.86787400513,271360161.0403619,REBALANCE_OUT
2024-11-22,BUY,BEIJ-B.ST,162.33734130859375,334316,37447.65971187744,217050742.7837262,REBALANCE_IN
2024-11-22,BUY,EQT.ST,303.0024108886719,179114,37447.661938500365,162741321.2978741,REBALANCE_IN
2024-11-22,BUY,NEWA-B.ST,93.44579315185547,580786,37447.68581083053,108431865.19056973,REBALANCE_IN
2024-11-22,BUY,NIBE-B.ST,45.43806838989258,1194417,37447.68091911472,54122416.17760029,REBALANCE_IN
2024-11-22,BUY,RATO-B.ST,30.745302200317383,1759133,37318.70222993013,21.779819436371326,REBALANCE_IN
2024-11-29,SELL,RATO-B.ST,31.780000686645508,1759133,38574.621084051534,55866695.10663616,REBALANCE_OUT
2024-11-29,SELL,BEIJ-B.ST,164.0500030517578,334316,37842.73316597351,110673393.19372165,REBALANCE_OUT
2024-11-29,SELL,NIBE-B.ST,46.689998626708984,1194417,38479.45638190532,166402241.8270576,REBALANCE_OUT
2024-11-29,BUY,CEVI.ST,215.75502014160156,154251,22963.495052184906,133098850.72014323,REBALANCE_IN
2024-11-29,BUY,ELAN-B.ST,84.68980407714844,392968,22963.464220726317,99795504.32733363,REBALANCE_IN
2024-11-29,BUY,ELUX-B.ST,81.5199966430664,408248,22963.459156781617,66492165.27863827,REBALANCE_IN
2024-11-29,BUY,HEXA-B.ST,92.80167388916016,358619,22963.50600703514,33188758.284174513,REBALANCE_IN
2024-11-29,BUY,LUND-B.ST,523.5292358398438,63350,22884.248192413328,296.9455279968679,REBALANCE_IN
2024-12-06,SELL,BULTEN.ST,68.80000305175781,1516317,71982.60381692825,104250928.56914333,REBALANCE_OUT
2024-12-06,SELL,NEWA-B.ST,100.0,580786,40074.234,162289454.33514333,REBALANCE_OUT
2024-12-06,SELL,HPOL-B.ST,108.30000305175781,1034177,77280.94685667983,274213545.6443444,REBALANCE_OUT
2024-12-06,SELL,HEXA-B.ST,106.25,358619,26291.2554375,312290523.1389069,REBALANCE_OUT
2024-12-06,SELL,ELAN-B.ST,91.69999694824219,392968,24864.263436522215,348300823.27622724,REBALANCE_OUT
2024-12-06,SELL,EQT.ST,327.5,179114,40475.28615,406920182.99007726,REBALANCE_OUT
2024-12-06,SELL,LUND-B.ST,535.0,63350,23385.6525,440789047.3375772,REBALANCE_OUT
2024-12-06,BUY,AZN.ST,1484.127197265625,33000,33793.57628173828,391779056.2515299,REBALANCE_IN
2024-12-06,BUY,BEIJ-B.ST,172.78823852539062,283448,33793.771637146,342768781.8463478,REBALANCE_IN
2024-12-06,BUY,CLAS-B.ST,217.40560913085938,225277,33793.7735516391,293758504.66462356,REBALANCE_IN
2024-12-06,BUY,HOLM-B.ST,410.09246826171875,119428,33793.80107669678,244748187.5639863,REBALANCE_IN
2024-12-06,BUY,MEKO.ST,134.40223693847656,364402,33793.746321949766,195737949.87280962,REBALANCE_IN
2024-12-06,BUY,SAVE.ST,229.92355346679688,213012,33793.76842003784,146727680.13332024,REBALANCE_IN
2024-12-06,BUY,SHB-B.ST,144.37879943847656,339222,33793.76092115204,97717421.2692802,REBALANCE_IN
2024-12-06,BUY,SKA-B.ST,225.6969757080078,217001,33793.76390367324,48707158.07976312,REBALANCE_IN
2024-12-13,SELL,BEIJ-B.ST,171.0,283448,33444.02952,97143322.05024312,REBALANCE_OUT
2024-12-13,SELL,SHB-B.ST,147.60000610351562,339222,34547.72679660827,147177943.5938933,REBALANCE_OUT
2024-12-13,SELL,ELUX-B.ST,96.4800033569336,408248,27177.56020321838,186538534.4441515,REBALANCE_OUT
2024-12-13,SELL,AZN.ST,1475.0,33000,33585.75,235179948.6941515,REBALANCE_OUT
2024-12-13,SELL,CLAS-B.ST,219.60000610351562,225277,34134.87309673736,284616644.39603645,REBALANCE_OUT
2024-12-13,SELL,SKA-B.ST,233.3000030517578,217001,34932.1704339418,335208046.187837,REBALANCE_OUT
2024-12-13,SELL,MEKO.ST,137.0,364402,34446.92106,385096673.266777,REBALANCE_OUT
2024-12-13,SELL,HOLM-B.ST,424.0,119428,34939.85568,435699205.411097,REBALANCE_OUT
2024-12-13,SELL,SAVE.ST,235.1999969482422,213012,34569.29100745788,485765057.8700285,REBALANCE_OUT
2024-12-13,BUY,EQT.ST,312.7771301269531,388267,83794.31620827118,364240225.57081854,REBALANCE_IN
2024-12-13,BUY,LUND-B.ST,509.17919921875,238503,83794.12892037597,242715664.89062864,REBALANCE_IN
2024-12-13,BUY,NEWA-B.ST,94.60221862792969,1283704,83794.46005846802,121190623.96902232,REBALANCE_IN
2024-12-13,BUY,RATO-B.ST,30.59138298034668,3958861,83563.85278170118,27.099282383918762,REBALANCE_IN
2024-12-20,SELL,EQT.ST,294.0,388267,78763.84362,114071761.25566238,STOP_LOSS
2024-12-20,SELL,LUND-B.ST,493.6000061035156,238503,81230.30675643768,231715613.20461273,REBALANCE_OUT
2024-12-20,BUY,SAVE.ST,223.72511291503906,1035001,159773.44375860304,124.16867578029633,REBALANCE_IN
2025-01-03,SELL,SAVE.ST,238.39999389648438,1035001,170253.5201371701,246574102.73139384,REBALANCE_OUT
2025-01-03,BUY,EQT.ST,309.1055603027344,199425,42533.92969072723,184888192.43833032,REBALANCE_IN
2025-01-03,BUY,HM-B.ST,143.10536193847656,430756,42534.01036814758,123202165.14079177,REBALANCE_IN
2025-01-03,BUY,HOLM-B.ST,400.7099914550781,153835,42533.82285948944,61516409.78244034,REBALANCE_IN
2025-01-03,BUY,NIBE-B.ST,44.196590423583984,1390921,42417.03636650768,26.997511975467205,REBALANCE_IN
2025-01-08,SELL,CEVI.ST,206.0,154251,21925.237139999997,31753807.760371976,STOP_LOSS
2025-01-09,SELL,NIBE-B.ST,40.81999969482422,1390921,39176.40240891197,88492026.15348765,STOP_LOSS
2025-01-13,SELL,HOLM-B.ST,411.79998779296875,153835,43710.98327427063,151797566.29234472,REBALANCE_OUT
2025-01-13,SELL,NEWA-B.ST,96.6500015258789,1283704,85608.29555555603,275781951.555566,REBALANCE_OUT
2025-01-13,SELL,EQT.ST,313.20001220703125,199425,43097.33957972717,338198766.6503735,REBALANCE_OUT
2025-01-13,SELL,HM-B.ST,144.0,430756,42799.91616,400184830.73421353,REBALANCE_OUT
2025-01-13,BUY,CEVI.ST,201.4371795654297,662216,92042.4970791394,266697864.9340338,REBALANCE_IN
2025-01-13,BUY,MEKO.ST,123.57920837402344,1079428,92042.4518383612,133210964.74544008,REBALANCE_IN
2025-01-13,BUY,NIBE-B.ST,39.49884033203125,3370203,91852.18602663757,2.3758807331323624,REBALANCE_IN
2025-01-20,SELL,CEVI.ST,223.5,662216,102123.64043999999,147903154.73544073,REBALANCE_OUT
2025-01-20,SELL,MEKO.ST,129.0,1079428,96079.88627999999,287053286.84916073,REBALANCE_OUT
2025-01-20,BUY,HM-B.ST,145.3970184326172,987136,99033.375519375,143427622.28614137,REBALANCE_IN
2025-01-27,SELL,HM-B.ST,149.64999389648438,987136,101930.17849875,291050588.48264265,REBALANCE_OUT
2025-02-03,BUY,ELAN-B.ST,77.56986236572266,1876054,100412.42289375777,145424925.48908544,REBALANCE_IN
2025-02-03,BUY,EMBRAC-B.ST,125.0,1162597,100273.99124999999,26.49783542752266,REBALANCE_IN
2025-02-10,SELL,RATO-B.ST,34.959999084472656,3958861,95497.2260855326,138306306.2073044,REBALANCE_OUT
2025-02-10,SELL,EMBRAC-B.ST,144.8000030517578,1162597,116157.39391209549,306534197.96135676,REBALANCE_OUT
2025-02-10,BUY,MEKO.ST,131.0569305419922,779646,70502.82805184601,204285683.46396285,REBALANCE_IN
2025-02-10,BUY,PCELL.ST,31.479999542236328,3245809,70502.86542558872,102037114.76435071,REBALANCE_IN
2025-02-10,BUY,SINT.ST,101.2510986328125,1007068,70357.05156458495,16.314836904406548,REBALANCE_IN
2025-02-17,SELL,ELAN-B.ST,77.5999984741211,1876054,100451.43340078444,145481352.41880488,STOP_LOSS
2025-02-17,SELL,SINT.ST,104.5,1007068,72614.63814,250647343.7806649,REBALANCE_OUT
2025-02-17,SELL,PCELL.ST,33.70000076293945,3245809,75474.79838568546,359955634.7586349,REBALANCE_OUT
2025-02-19,SELL,MEKO.ST,126.5999984741211,779646,68105.19586314468,458590711.9731264,STOP_LOSS
2025-02-24,BUY,HM-B.ST,139.25347900390625,1646604,158213.78152380613,229137162.64985457,REBALANCE_IN
2025-03-03,SELL,HM-B.ST,143.64999389648438,1646604,163208.91163944945,465508608.28814185,REBALANCE_OUT
2025-03-03,BUY,ELAN-B.ST,69.98150634765625,2217293,107066.95786633849,310232037.17616177,REBALANCE_IN
2025-03-03,BUY,EMBRAC-B.ST,116.5199966430664,1331698,107066.91807780898,154955523.76850572,REBALANCE_IN
2025-03-03,BUY,MEKO.ST,120.82426452636719,1281602,106845.54715520966,59.15582928061485,REBALANCE_IN
2025-03-10,SELL,EMBRAC-B.ST,109.4000015258789,1331698,100524.55663008682,145587297.8312091,STOP_LOSS
2025-03-10,SELL,MEKO.ST,123.19999694824219,1281602,108946.42011731415,303371713.8999529,REBALANCE_OUT
2025-03-17,SELL,NIBE-B.ST,45.400001525878906,3370203,105574.98272633995,456273360.2597482,REBALANCE_OUT
