date,cash,portfolio_value,positions,trades
2023-01-27,140,533494,NEWA-B.ST:56756; SAAB-B.ST:53859; INVE-B.ST:108023; HEXA-B.ST:65770; HUSQ-B.ST:72872; HM-B.ST:56950; HPOL-B.ST:58891; BEIJ-B.ST:60232,
2023-01-30,140,534820,NEWA-B.ST:56324; SAAB-B.ST:53972; INVE-B.ST:107414; HEXA-B.ST:66638; HUSQ-B.ST:73413; HM-B.ST:58398; HPOL-B.ST:58683; BEIJ-B.ST:59837,
2023-01-31,140,531210,NEWA-B.ST:56181; SAAB-B.ST:53808; INVE-B.ST:107150; HEXA-B.ST:66778; HUSQ-B.ST:72544; HM-B.ST:58000; HPOL-B.ST:58787; BEIJ-B.ST:57822,
2023-02-01,140,541630,NEWA-B.ST:58001; SAAB-B.ST:54312; INVE-B.ST:107017; HEXA-B.ST:68066; HUSQ-B.ST:75444; HM-B.ST:59005; HPOL-B.ST:59988; BEIJ-B.ST:59657,
2023-02-02,197,559995,NEWA-B.ST:60348; INVE-B.ST:111783; HEXA-B.ST:71062; HUSQ-B.ST:74936; HM-B.ST:62074; HPOL-B.ST:60927; BEIJ-B.ST:65054; NOTE.ST:53614,SELL SAAB-B.ST 513 @ 104.89 fee 69.00; BUY NOTE.ST 239 @ 224.32 fee 69.00
2023-02-03,197,559481,NEWA-B.ST:60348; INVE-B.ST:111306; HEXA-B.ST:69858; HUSQ-B.ST:75575; HM-B.ST:62246; HPOL-B.ST:61084; BEIJ-B.ST:66673; NOTE.ST:52193,
2023-02-06,197,548863,NEWA-B.ST:57713; INVE-B.ST:109241; HEXA-B.ST:69438; HUSQ-B.ST:73790; HM-B.ST:60979; HPOL-B.ST:60144; BEIJ-B.ST:65809; NOTE.ST:51552,
2023-02-07,197,547683,NEWA-B.ST:57666; INVE-B.ST:108553; HEXA-B.ST:69298; HUSQ-B.ST:73380; HM-B.ST:60635; HPOL-B.ST:60875; BEIJ-B.ST:66169; NOTE.ST:50910,
2023-02-08,197,547463,NEWA-B.ST:57474; INVE-B.ST:108579; HEXA-B.ST:68570; HUSQ-B.ST:73757; HM-B.ST:61522; HPOL-B.ST:60458; BEIJ-B.ST:65126; NOTE.ST:51781,
2023-02-09,27,546558,NEWA-B.ST:58863; INVE-B.ST:108367; HEXA-B.ST:67422; HM-B.ST:60762; HPOL-B.ST:60771; BEIJ-B.ST:64658; NOTE.ST:51231; NIBE-B.ST:37310; MEKO.ST:37147,SELL HUSQ-B.ST 895 @ 83.23 fee 69.00; BUY NIBE-B.ST 335 @ 111.37 fee 69.00; BUY MEKO.ST 331 @ 112.23 fee 69.00
2023-02-10,27,526887,NEWA-B.ST:48949; INVE-B.ST:107150; HEXA-B.ST:66190; HM-B.ST:58634; HPOL-B.ST:59413; BEIJ-B.ST:62751; NOTE.ST:50864; NIBE-B.ST:36344; MEKO.ST:36565,
2023-02-13,27,533846,NEWA-B.ST:49044; INVE-B.ST:108341; HEXA-B.ST:66582; HM-B.ST:58000; HPOL-B.ST:60353; BEIJ-B.ST:64730; NOTE.ST:51277; NIBE-B.ST:38406; MEKO.ST:37086,
2023-02-14,27,528429,NEWA-B.ST:47655; INVE-B.ST:107944; HEXA-B.ST:66638; HM-B.ST:57828; HPOL-B.ST:58683; BEIJ-B.ST:64370; NOTE.ST:50818; NIBE-B.ST:37686; MEKO.ST:36779,
2023-02-15,27,537514,NEWA-B.ST:47129; INVE-B.ST:108659; HEXA-B.ST:67450; HM-B.ST:57602; HPOL-B.ST:60562; BEIJ-B.ST:64946; NOTE.ST:52972; NIBE-B.ST:40468; MEKO.ST:37700,
2023-02-16,22,538280,INVE-B.ST:108553; HEXA-B.ST:67086; HM-B.ST:58498; HPOL-B.ST:60353; BEIJ-B.ST:64766; NOTE.ST:53934; MEKO.ST:37301; HUSQ-B.ST:87767,SELL NEWA-B.ST 531 @ 88.44 fee 69.00; SELL NIBE-B.ST 335 @ 122.41 fee 69.00; BUY HUSQ-B.ST 1034 @ 84.88 fee 69.00
2023-02-17,22,536387,INVE-B.ST:107864; HEXA-B.ST:66694; HM-B.ST:59078; HPOL-B.ST:60040; BEIJ-B.ST:64370; NOTE.ST:53614; MEKO.ST:37638; HUSQ-B.ST:87067,
2023-02-20,22,535115,INVE-B.ST:107414; HEXA-B.ST:66078; HM-B.ST:58299; HPOL-B.ST:59518; BEIJ-B.ST:64622; NOTE.ST:53385; MEKO.ST:38068; HUSQ-B.ST:87710,
2023-02-21,22,526817,INVE-B.ST:106302; HEXA-B.ST:64986; HM-B.ST:57647; HPOL-B.ST:59361; BEIJ-B.ST:62499; NOTE.ST:53110; MEKO.ST:36902; HUSQ-B.ST:85988,
2023-02-22,22,523555,INVE-B.ST:106117; HEXA-B.ST:65042; HM-B.ST:57221; HPOL-B.ST:59831; BEIJ-B.ST:62247; NOTE.ST:51093; MEKO.ST:36012; HUSQ-B.ST:85969,
2023-02-23,49,524175,INVE-B.ST:106832; HEXA-B.ST:65630; HM-B.ST:56914; HPOL-B.ST:59205; NOTE.ST:50543; MEKO.ST:36074; HUSQ-B.ST:86915; RATO-B.ST:31077; SINT.ST:30936,SELL BEIJ-B.ST 401 @ 155.23 fee 69.00; BUY RATO-B.ST 1076 @ 28.88 fee 69.00; BUY SINT.ST 327 @ 94.61 fee 69.00
2023-02-24,49,520339,INVE-B.ST:106064; HEXA-B.ST:64622; HM-B.ST:56805; HPOL-B.ST:58630; NOTE.ST:50269; MEKO.ST:35552; HUSQ-B.ST:86442; RATO-B.ST:30854; SINT.ST:31052,
2023-02-27,49,530950,INVE-B.ST:107494; HEXA-B.ST:65322; HM-B.ST:59195; HPOL-B.ST:60301; NOTE.ST:51735; MEKO.ST:36933; HUSQ-B.ST:88013; RATO-B.ST:31262; SINT.ST:30646,
2023-02-28,49,533120,INVE-B.ST:107282; HEXA-B.ST:65042; HM-B.ST:59775; HPOL-B.ST:60927; NOTE.ST:52514; MEKO.ST:36687; HUSQ-B.ST:87937; RATO-B.ST:31854; SINT.ST:31052,
2023-03-01,49,530497,INVE-B.ST:106594; HEXA-B.ST:64650; HM-B.ST:59259; HPOL-B.ST:61293; NOTE.ST:53293; MEKO.ST:36381; HUSQ-B.ST:87388; RATO-B.ST:31582; SINT.ST:30009,
2023-03-02,30221,531205,INVE-B.ST:107123; HEXA-B.ST:65098; HM-B.ST:59757; HPOL-B.ST:60719; NOTE.ST:52514; MEKO.ST:36779; HUSQ-B.ST:87956; RATO-B.ST:31038,SELL SINT.ST 327 @ 92.48 fee 69.00
2023-03-03,30221,537253,INVE-B.ST:108871; HEXA-B.ST:65714; HM-B.ST:60300; HPOL-B.ST:61867; NOTE.ST:52285; MEKO.ST:37393; HUSQ-B.ST:88846; RATO-B.ST:31757,
2023-03-06,30221,540557,INVE-B.ST:109347; HEXA-B.ST:65714; HM-B.ST:61386; HPOL-B.ST:62233; NOTE.ST:52239; MEKO.ST:39601; HUSQ-B.ST:88108; RATO-B.ST:31708,
2023-03-07,30221,536407,INVE-B.ST:108129; HEXA-B.ST:65182; HM-B.ST:60499; HPOL-B.ST:61606; NOTE.ST:53155; MEKO.ST:38466; HUSQ-B.ST:86537; RATO-B.ST:32611,
2023-03-08,30221,538958,INVE-B.ST:107864; HEXA-B.ST:65238; HM-B.ST:60979; HPOL-B.ST:61972; NOTE.ST:54301; MEKO.ST:38528; HUSQ-B.ST:86991; RATO-B.ST:32864,
2023-03-09,50,539652,HPOL-B.ST:61919; HUSQ-B.ST:87351; RATO-B.ST:32272; SAAB-B.ST:71618; NEWA-B.ST:71675; EQT.ST:71577; BEIJ-B.ST:71659; SINT.ST:71532,SELL INVE-B.ST 557 @ 194.51 fee 74.76; SELL HEXA-B.ST 562 @ 116.78 fee 69.00; SELL HM-B.ST 504 @ 121.92 fee 69.00; SELL NOTE.ST 239 @ 229.12 fee 69.00; SELL MEKO.ST 331 @ 116.03 fee 69.00; BUY SAAB-B.ST 466 @ 153.69 fee 69.00; BUY NEWA-B.ST 860 @ 83.34 fee 69.00; BUY EQT.ST 314 @ 227.95 fee 69.00; BUY BEIJ-B.ST 464 @ 154.44 fee 69.00; BUY SINT.ST 721 @ 99.21 fee 69.00
2023-03-10,50,526584,HPOL-B.ST:61084; HUSQ-B.ST:85609; RATO-B.ST:31019; SAAB-B.ST:70176; NEWA-B.ST:69891; EQT.ST:66894; BEIJ-B.ST:70840; SINT.ST:71021,
2023-03-13,50,512573,HPOL-B.ST:59100; HUSQ-B.ST:83395; RATO-B.ST:30456; SAAB-B.ST:69238; NEWA-B.ST:68223; EQT.ST:63914; BEIJ-B.ST:69476; SINT.ST:68721,
2023-03-14,50,523223,HPOL-B.ST:60144; HUSQ-B.ST:83679; RATO-B.ST:30475; SAAB-B.ST:71847; NEWA-B.ST:69580; EQT.ST:65526; BEIJ-B.ST:74478; SINT.ST:67444,
2023-03-15,50,504747,HPOL-B.ST:57952; HUSQ-B.ST:78814; RATO-B.ST:29698; SAAB-B.ST:68574; NEWA-B.ST:66361; EQT.ST:61603; BEIJ-B.ST:74250; SINT.ST:67444,
2023-03-16,139,509771,HUSQ-B.ST:80063; RATO-B.ST:29572; SAAB-B.ST:68803; BEIJ-B.ST:76524; HM-B.ST:63742; BULTEN.ST:63754; NOTE.ST:63556; INVE-B.ST:63618,SELL HPOL-B.ST 584 @ 103.17 fee 69.00; SELL NEWA-B.ST 860 @ 78.61 fee 69.00; SELL EQT.ST 314 @ 195.61 fee 69.00; SELL SINT.ST 721 @ 91.59 fee 69.00; BUY HM-B.ST 566 @ 112.62 fee 69.00; BUY BULTEN.ST 858 @ 74.31 fee 69.00; BUY NOTE.ST 287 @ 221.45 fee 69.00; BUY INVE-B.ST 339 @ 187.66 fee 69.00
2023-03-17,139,498704,HUSQ-B.ST:77527; RATO-B.ST:28960; SAAB-B.ST:66629; BEIJ-B.ST:75569; HM-B.ST:62390; BULTEN.ST:62050; NOTE.ST:63776; INVE-B.ST:61665,
2023-03-20,139,503820,HUSQ-B.ST:80518; RATO-B.ST:29465; SAAB-B.ST:67521; BEIJ-B.ST:76160; HM-B.ST:62247; BULTEN.ST:63754; NOTE.ST:61300; INVE-B.ST:62715,
2023-03-21,139,515152,HUSQ-B.ST:80840; RATO-B.ST:30485; SAAB-B.ST:69101; BEIJ-B.ST:80070; HM-B.ST:63305; BULTEN.ST:64297; NOTE.ST:62840; INVE-B.ST:64075,
2023-03-22,139,509197,HUSQ-B.ST:80045; RATO-B.ST:30106; SAAB-B.ST:69307; BEIJ-B.ST:78797; HM-B.ST:63478; BULTEN.ST:62747; NOTE.ST:60529; INVE-B.ST:64050,
2023-03-23,76,512834,HUSQ-B.ST:79723; RATO-B.ST:29951; SAAB-B.ST:70245; BEIJ-B.ST:80934; HM-B.ST:63010; BULTEN.ST:64374; INVE-B.ST:63792; MEKO.ST:60730,SELL NOTE.ST 287 @ 211.86 fee 69.00; BUY MEKO.ST 547 @ 111.02 fee 69.00
2023-03-24,76,501646,HUSQ-B.ST:76713; RATO-B.ST:29572; SAAB-B.ST:70817; BEIJ-B.ST:77706; HM-B.ST:61617; BULTEN.ST:62747; INVE-B.ST:63341; MEKO.ST:59057,
2023-03-27,76,509009,HUSQ-B.ST:78701; RATO-B.ST:29397; SAAB-B.ST:71595; BEIJ-B.ST:80252; HM-B.ST:62034; BULTEN.ST:63599; INVE-B.ST:64449; MEKO.ST:58905,
2023-03-28,76,510469,HUSQ-B.ST:78890; RATO-B.ST:30067; SAAB-B.ST:72030; BEIJ-B.ST:79343; HM-B.ST:61973; BULTEN.ST:65459; INVE-B.ST:64030; MEKO.ST:58601,
2023-03-29,76,517192,HUSQ-B.ST:80442; RATO-B.ST:31095; SAAB-B.ST:72030; BEIJ-B.ST:80616; HM-B.ST:62461; BULTEN.ST:66001; INVE-B.ST:64907; MEKO.ST:59564,
2023-03-30,64,534282,HUSQ-B.ST:83546; RATO-B.ST:31375; BEIJ-B.ST:81025; BULTEN.ST:67008; INVE-B.ST:65954; HPOL-B.ST:68428; HEXA-B.ST:68491; NIBE-B.ST:68391,SELL SAAB-B.ST 466 @ 155.11 fee 69.00; SELL HM-B.ST 566 @ 128.36 fee 69.00; SELL MEKO.ST 547 @ 111.12 fee 69.00; BUY HPOL-B.ST 607 @ 112.73 fee 69.00; BUY HEXA-B.ST 585 @ 117.08 fee 69.00; BUY NIBE-B.ST 609 @ 112.30 fee 69.00
2023-03-31,64,543092,HUSQ-B.ST:85022; RATO-B.ST:31564; BEIJ-B.ST:82617; BULTEN.ST:68325; INVE-B.ST:66406; HPOL-B.ST:69730; HEXA-B.ST:69278; NIBE-B.ST:70086,
2023-04-03,64,537538,HUSQ-B.ST:84417; RATO-B.ST:31465; BEIJ-B.ST:82889; BULTEN.ST:66543; INVE-B.ST:66389; HPOL-B.ST:68808; HEXA-B.ST:68899; NIBE-B.ST:68063,
2023-04-04,64,541984,HUSQ-B.ST:84966; RATO-B.ST:31904; BEIJ-B.ST:83844; BULTEN.ST:67163; INVE-B.ST:67082; HPOL-B.ST:68971; HEXA-B.ST:69511; NIBE-B.ST:68480,
2023-04-05,64,531901,HUSQ-B.ST:81999; RATO-B.ST:31365; BEIJ-B.ST:82207; BULTEN.ST:65691; INVE-B.ST:67034; HPOL-B.ST:66963; HEXA-B.ST:67354; NIBE-B.ST:69224,
2023-04-06,64,531244,HUSQ-B.ST:82497; RATO-B.ST:31425; BEIJ-B.ST:80752; BULTEN.ST:66930; INVE-B.ST:67550; HPOL-B.ST:67126; HEXA-B.ST:67908; NIBE-B.ST:66992,
2023-04-11,64,540708,HUSQ-B.ST:84391; RATO-B.ST:32543; BEIJ-B.ST:82389; BULTEN.ST:67860; INVE-B.ST:68130; HPOL-B.ST:67505; HEXA-B.ST:68899; NIBE-B.ST:68926,
2023-04-12,64,539389,HUSQ-B.ST:85310; RATO-B.ST:32403; BEIJ-B.ST:80980; BULTEN.ST:67628; INVE-B.ST:67872; HPOL-B.ST:67560; HEXA-B.ST:68141; NIBE-B.ST:69432,
2023-04-13,64,543244,HUSQ-B.ST:85655; RATO-B.ST:32702; BEIJ-B.ST:80980; BULTEN.ST:67783; INVE-B.ST:67969; HPOL-B.ST:68971; HEXA-B.ST:68054; NIBE-B.ST:71068,
2023-04-14,64,548589,HUSQ-B.ST:87186; RATO-B.ST:32862; BEIJ-B.ST:82707; BULTEN.ST:67628; INVE-B.ST:68194; HPOL-B.ST:69025; HEXA-B.ST:68695; NIBE-B.ST:72228,
2023-04-17,38,552115,HUSQ-B.ST:88756; RATO-B.ST:32543; BEIJ-B.ST:82344; BULTEN.ST:70804; NEWA-B.ST:55577; SHB-B.ST:55597; EQT.ST:55565; CEVI.ST:55519; MEKO.ST:55373,SELL INVE-B.ST 339 @ 198.74 fee 69.00; SELL HPOL-B.ST 607 @ 114.61 fee 69.00; SELL HEXA-B.ST 585 @ 116.93 fee 69.00; SELL NIBE-B.ST 609 @ 119.68 fee 69.00; BUY NEWA-B.ST 631 @ 88.08 fee 69.00; BUY SHB-B.ST 530 @ 104.90 fee 69.00; BUY EQT.ST 276 @ 201.32 fee 69.00; BUY CEVI.ST 327 @ 169.78 fee 69.00; BUY MEKO.ST 478 @ 115.84 fee 69.00
2023-04-18,38,545071,HUSQ-B.ST:88966; RATO-B.ST:32523; BEIJ-B.ST:81844; BULTEN.ST:70107; NEWA-B.ST:56061; SHB-B.ST:55695; EQT.ST:55725; CEVI.ST:49582; MEKO.ST:54531,
2023-04-19,38,540401,HUSQ-B.ST:86133; RATO-B.ST:32742; BEIJ-B.ST:82071; BULTEN.ST:70184; NEWA-B.ST:54126; SHB-B.ST:56376; EQT.ST:55805; CEVI.ST:48571; MEKO.ST:54354,
2023-04-20,38,538901,HUSQ-B.ST:88679; RATO-B.ST:32643; BEIJ-B.ST:80570; BULTEN.ST:70494; NEWA-B.ST:54154; SHB-B.ST:55987; EQT.ST:54202; CEVI.ST:48445; MEKO.ST:53689,
2023-04-21,38,537322,HUSQ-B.ST:84736; RATO-B.ST:33022; BEIJ-B.ST:79888; BULTEN.ST:70416; NEWA-B.ST:54496; SHB-B.ST:55890; EQT.ST:56019; CEVI.ST:48950; MEKO.ST:53866,
2023-04-24,46,541471,HUSQ-B.ST:85004; RATO-B.ST:33002; BULTEN.ST:73050; NEWA-B.ST:54097; SHB-B.ST:55987; EQT.ST:56286; CEVI.ST:51603; PCELL.ST:66210; SKA-B.ST:66184,SELL BEIJ-B.ST 464 @ 171.10 fee 69.00; SELL MEKO.ST 478 @ 111.49 fee 69.00; BUY PCELL.ST 750 @ 88.28 fee 69.00; BUY SKA-B.ST 440 @ 150.42 fee 69.00
2023-04-25,46,540439,HUSQ-B.ST:83032; RATO-B.ST:32822; BULTEN.ST:77001; NEWA-B.ST:53443; SHB-B.ST:55403; EQT.ST:56233; CEVI.ST:51793; PCELL.ST:64215; SKA-B.ST:66451,
2023-04-26,46,539632,HUSQ-B.ST:81865; RATO-B.ST:32623; BULTEN.ST:76127; NEWA-B.ST:57825; SHB-B.ST:55208; EQT.ST:56313; CEVI.ST:52677; PCELL.ST:61215; SKA-B.ST:65733,
2023-04-27,46,547304,HUSQ-B.ST:82095; RATO-B.ST:34659; BULTEN.ST:73664; NEWA-B.ST:57882; SHB-B.ST:55403; EQT.ST:57462; CEVI.ST:55267; PCELL.ST:64170; SKA-B.ST:66656,
2023-04-28,46,556820,HUSQ-B.ST:84506; RATO-B.ST:35318; BULTEN.ST:75491; NEWA-B.ST:58850; SHB-B.ST:54819; EQT.ST:58745; CEVI.ST:55267; PCELL.ST:65070; SKA-B.ST:68709,
2023-05-02,100,545918,HUSQ-B.ST:84085; RATO-B.ST:32503; BULTEN.ST:75571; SHB-B.ST:52969; CEVI.ST:55393; PCELL.ST:63330; SKA-B.ST:67231; SAVE.ST:57380; MEKO.ST:57357,SELL NEWA-B.ST 631 @ 93.53 fee 69.00; SELL EQT.ST 276 @ 203.06 fee 69.00; BUY SAVE.ST 401 @ 143.09 fee 69.00; BUY MEKO.ST 504 @ 113.80 fee 69.00
2023-05-03,100,542508,HUSQ-B.ST:83951; RATO-B.ST:32962; BULTEN.ST:74458; SHB-B.ST:52969; CEVI.ST:55961; PCELL.ST:60510; SKA-B.ST:67375; SAVE.ST:56819; MEKO.ST:57404,
2023-05-04,100,533928,HUSQ-B.ST:85061; RATO-B.ST:32942; BULTEN.ST:75094; SHB-B.ST:51995; CEVI.ST:55267; PCELL.ST:60465; SKA-B.ST:59905; SAVE.ST:56257; MEKO.ST:56843,
2023-05-05,100,550403,HUSQ-B.ST:86191; RATO-B.ST:33820; BULTEN.ST:78272; SHB-B.ST:52676; CEVI.ST:58614; PCELL.ST:62340; SKA-B.ST:63045; SAVE.ST:57754; MEKO.ST:57590,
2023-05-08,100,551242,HUSQ-B.ST:86440; RATO-B.ST:33641; BULTEN.ST:78749; SHB-B.ST:52871; CEVI.ST:58310; PCELL.ST:63390; SKA-B.ST:62265; SAVE.ST:58540; MEKO.ST:56937,
2023-05-09,103,542898,HUSQ-B.ST:86382; RATO-B.ST:32463; BULTEN.ST:77716; SHB-B.ST:52092; CEVI.ST:56968; PCELL.ST:61140; SKA-B.ST:61280; SAVE.ST:57492; HEXA-B.ST:57263,SELL MEKO.ST 504 @ 113.90 fee 69.00; BUY HEXA-B.ST 499 @ 114.75 fee 69.00
2023-05-10,103,542757,HUSQ-B.ST:86306; RATO-B.ST:32323; BULTEN.ST:77875; SHB-B.ST:51508; CEVI.ST:56712; PCELL.ST:62265; SKA-B.ST:60910; SAVE.ST:57642; HEXA-B.ST:57113,
2023-05-11,103,548759,HUSQ-B.ST:86497; RATO-B.ST:32483; BULTEN.ST:79464; SHB-B.ST:51800; CEVI.ST:57991; PCELL.ST:62055; SKA-B.ST:61505; SAVE.ST:58653; HEXA-B.ST:58208,
2023-05-12,103,548763,HUSQ-B.ST:86746; RATO-B.ST:32842; BULTEN.ST:78590; SHB-B.ST:52190; CEVI.ST:57607; PCELL.ST:62460; SKA-B.ST:61115; SAVE.ST:58802; HEXA-B.ST:58308,
2023-05-15,103,561292,HUSQ-B.ST:87779; RATO-B.ST:33281; BULTEN.ST:85186; SHB-B.ST:52384; CEVI.ST:58822; PCELL.ST:64680; SKA-B.ST:62121; SAVE.ST:58578; HEXA-B.ST:58358,
2023-05-16,172,556563,HUSQ-B.ST:84372; RATO-B.ST:32822; BULTEN.ST:86616; PCELL.ST:66465; SKA-B.ST:60746; SAVE.ST:58091; NOTE.ST:55717; SAAB-B.ST:55748; CLAS-B.ST:55814,SELL SHB-B.ST 530 @ 98.29 fee 69.00; SELL CEVI.ST 327 @ 176.56 fee 69.00; SELL HEXA-B.ST 499 @ 116.10 fee 69.00; BUY NOTE.ST 238 @ 234.10 fee 69.00; BUY SAAB-B.ST 371 @ 150.26 fee 69.00; BUY CLAS-B.ST 749 @ 74.52 fee 69.00
2023-05-17,172,552518,HUSQ-B.ST:83836; RATO-B.ST:32123; BULTEN.ST:84709; PCELL.ST:66690; SKA-B.ST:60212; SAVE.ST:57717; NOTE.ST:54713; SAAB-B.ST:56961; CLAS-B.ST:55384,
2023-05-19,172,559120,HUSQ-B.ST:85636; RATO-B.ST:33221; BULTEN.ST:85504; PCELL.ST:67125; SKA-B.ST:61423; SAVE.ST:59177; NOTE.ST:56036; SAAB-B.ST:54976; CLAS-B.ST:55850,
2023-05-22,172,554695,HUSQ-B.ST:86191; RATO-B.ST:33321; BULTEN.ST:84391; PCELL.ST:62835; SKA-B.ST:61464; SAVE.ST:59214; NOTE.ST:56218; SAAB-B.ST:55289; CLAS-B.ST:55599,
2023-05-23,172,552992,HUSQ-B.ST:85157; RATO-B.ST:33621; BULTEN.ST:83438; PCELL.ST:63735; SKA-B.ST:62265; SAVE.ST:59177; NOTE.ST:56264; SAAB-B.ST:53672; CLAS-B.ST:55492,
2023-05-24,61,540178,HUSQ-B.ST:84104; BULTEN.ST:81213; PCELL.ST:61035; SAVE.ST:57567; CLAS-B.ST:55206; EMBRAC-B.ST:50254; NIBE-B.ST:50293; BEIJ-B.ST:50327; MEKO.ST:50118,SELL RATO-B.ST 1076 @ 30.17 fee 69.00; SELL SKA-B.ST 440 @ 138.62 fee 69.00; SELL NOTE.ST 238 @ 231.04 fee 69.00; SELL SAAB-B.ST 371 @ 142.83 fee 69.00; BUY EMBRAC-B.ST 368 @ 136.56 fee 69.00; BUY NIBE-B.ST 475 @ 105.88 fee 69.00; BUY BEIJ-B.ST 333 @ 151.13 fee 69.00; BUY MEKO.ST 487 @ 102.91 fee 69.00
2023-05-25,61,528017,HUSQ-B.ST:81903; BULTEN.ST:81213; PCELL.ST:60465; SAVE.ST:57679; CLAS-B.ST:52916; EMBRAC-B.ST:46346; NIBE-B.ST:49360; BEIJ-B.ST:50098; MEKO.ST:47977,
2023-05-26,61,539538,HUSQ-B.ST:82458; BULTEN.ST:81848; PCELL.ST:60105; SAVE.ST:59813; CLAS-B.ST:52308; EMBRAC-B.ST:52407; NIBE-B.ST:50013; BEIJ-B.ST:51865; MEKO.ST:48660,
2023-05-29,61,530194,HUSQ-B.ST:81578; BULTEN.ST:80577; PCELL.ST:59295; SAVE.ST:59925; CLAS-B.ST:52451; EMBRAC-B.ST:47803; NIBE-B.ST:49336; BEIJ-B.ST:51145; MEKO.ST:48022,
2023-05-30,61,531009,HUSQ-B.ST:78573; BULTEN.ST:78114; PCELL.ST:59310; SAVE.ST:59850; CLAS-B.ST:52486; EMBRAC-B.ST:53158; NIBE-B.ST:48683; BEIJ-B.ST:52160; MEKO.ST:48615,
2023-05-31,61,528286,HUSQ-B.ST:76659; BULTEN.ST:80259; PCELL.ST:58080; SAVE.ST:56706; CLAS-B.ST:51771; EMBRAC-B.ST:55101; NIBE-B.ST:48333; BEIJ-B.ST:52520; MEKO.ST:48797,
2023-06-01,61,531061,HUSQ-B.ST:78975; BULTEN.ST:76047; PCELL.ST:59220; SAVE.ST:57867; CLAS-B.ST:51520; EMBRAC-B.ST:59859; NIBE-B.ST:48590; BEIJ-B.ST:51538; MEKO.ST:47384,
2023-06-02,61,541068,HUSQ-B.ST:82516; BULTEN.ST:77398; PCELL.ST:62805; SAVE.ST:59513; CLAS-B.ST:52844; EMBRAC-B.ST:55796; NIBE-B.ST:49383; BEIJ-B.ST:52683; MEKO.ST:48068,
2023-06-05,61,539866,HUSQ-B.ST:82248; BULTEN.ST:76922; PCELL.ST:63195; SAVE.ST:58316; CLAS-B.ST:53238; EMBRAC-B.ST:54990; NIBE-B.ST:49803; BEIJ-B.ST:53436; MEKO.ST:47658,
2023-06-07,61,543701,HUSQ-B.ST:83032; BULTEN.ST:77080; PCELL.ST:64485; SAVE.ST:59364; CLAS-B.ST:52308; EMBRAC-B.ST:55421; NIBE-B.ST:50177; BEIJ-B.ST:54025; MEKO.ST:47749,
2023-06-08,127,535350,HUSQ-B.ST:80850; PCELL.ST:63750; SAVE.ST:58166; EMBRAC-B.ST:55211; MEKO.ST:47384; SHB-B.ST:57566; ELAN-B.ST:57559; EQT.ST:57442; SKA-B.ST:57295,SELL BULTEN.ST 858 @ 89.74 fee 69.00; SELL CLAS-B.ST 749 @ 69.22 fee 69.00; SELL NIBE-B.ST 475 @ 104.50 fee 69.00; SELL BEIJ-B.ST 333 @ 156.14 fee 69.00; BUY SHB-B.ST 576 @ 99.94 fee 69.00; BUY ELAN-B.ST 536 @ 107.39 fee 69.00; BUY EQT.ST 271 @ 211.96 fee 69.00; BUY SKA-B.ST 415 @ 138.06 fee 69.00
2023-06-09,127,540348,HUSQ-B.ST:80659; PCELL.ST:62775; SAVE.ST:59476; EMBRAC-B.ST:56425; MEKO.ST:47476; SHB-B.ST:58836; ELAN-B.ST:58427; EQT.ST:58738; SKA-B.ST:57411,
2023-06-12,127,541814,HUSQ-B.ST:80965; PCELL.ST:64500; SAVE.ST:59177; EMBRAC-B.ST:57242; MEKO.ST:48250; SHB-B.ST:56719; ELAN-B.ST:58234; EQT.ST:58473; SKA-B.ST:58127,
2023-06-13,127,544425,HUSQ-B.ST:82918; PCELL.ST:66345; SAVE.ST:59064; EMBRAC-B.ST:57287; MEKO.ST:47749; SHB-B.ST:56508; ELAN-B.ST:56884; EQT.ST:59108; SKA-B.ST:58437,
2023-06-14,127,552080,HUSQ-B.ST:85731; PCELL.ST:68100; SAVE.ST:58765; EMBRAC-B.ST:58490; MEKO.ST:48387; SHB-B.ST:56508; ELAN-B.ST:59101; EQT.ST:58764; SKA-B.ST:58108,
2023-06-15,30,552234,HUSQ-B.ST:84870; PCELL.ST:67935; EMBRAC-B.ST:60897; MEKO.ST:48569; SHB-B.ST:56613; ELAN-B.ST:58716; SKA-B.ST:57411; BULTEN.ST:58614; CLAS-B.ST:58579,SELL SAVE.ST 401 @ 145.89 fee 69.00; SELL EQT.ST 271 @ 217.23 fee 69.00; BUY BULTEN.ST 662 @ 88.54 fee 69.00; BUY CLAS-B.ST 801 @ 73.13 fee 69.00
2023-06-16,30,548396,HUSQ-B.ST:85349; PCELL.ST:67995; EMBRAC-B.ST:60069; MEKO.ST:48068; SHB-B.ST:58095; ELAN-B.ST:56595; SKA-B.ST:56327; BULTEN.ST:58553; CLAS-B.ST:57316,
2023-06-19,30,545828,HUSQ-B.ST:87799; PCELL.ST:66300; EMBRAC-B.ST:59771; MEKO.ST:46838; SHB-B.ST:58307; ELAN-B.ST:56884; SKA-B.ST:55204; BULTEN.ST:57265; CLAS-B.ST:57431,
2023-06-20,30,540376,HUSQ-B.ST:86956; PCELL.ST:66720; EMBRAC-B.ST:56624; MEKO.ST:46109; SHB-B.ST:57672; ELAN-B.ST:56016; SKA-B.ST:55514; BULTEN.ST:57265; CLAS-B.ST:57469,
