Total trades: 3708
Final portfolio value: 87804365381
Max single position value seen: 10950299274.786922
Max shares for any ticker: 402601398
Trades with shares > 1,000,000 found:
date,action,ticker,price,shares,fee,cash_after,reason
2022-08-17,SELL,NEWA-B.ST,91.5,1694059,106954.41496499999,772278954.4822975,REBALANCE_OUT_random
2022-08-17,SELL,SINT.ST,120.4000015258789,1184001,98362.06832258307,914734314.6206172,REBALANCE_OUT_random
2022-08-17,SELL,CLAS-B.ST,101.0,1365815,95183.64735,1052586445.9732671,REBALANCE_OUT_random
2022-08-17,BUY,HEXA-B.ST,118.72262573242188,1108241,90785.56421038421,789258388.3700668,REBALANCE_IN_random
2022-08-17,BUY,HM-B.ST,114.81705474853516,1145938,90785.52599825454,657594376.7596416,REBALANCE_IN_random
2022-08-17,BUY,SAVE.ST,123.86837005615234,1062202,90785.52898316574,394266609.6210517,REBALANCE_IN_random
2022-08-23,SELL,MEKO.ST,106.5999984741211,1162207,85484.97245436287,386408425.68538177,STOP_LOSS_random
2022-08-23,SELL,HM-B.ST,122.83999633789062,1145938,97129.2436091803,527078316.1652223,STOP_LOSS_random
2022-08-23,SELL,SAVE.ST,128.14999389648438,1062202,93923.61407361511,663105572.3679821,STOP_LOSS_random
2022-08-24,BUY,BEIJ-B.ST,128.38169860839844,1027571,91025.70419030411,923358859.3134205,REBALANCE_IN_random
2022-08-24,BUY,HPOL-B.ST,89.75595092773438,1469778,91025.71220943786,659334300.892219,REBALANCE_IN_random
2022-08-24,BUY,NEWA-B.ST,75.08954620361328,1756854,91025.74502814193,527321905.541188,REBALANCE_IN_random
2022-08-24,BUY,RATO-B.ST,40.931236267089844,3223000,91025.7483972931,395309505.30396014,REBALANCE_IN_random
2022-08-24,BUY,SAVE.ST,116.51255798339844,1132250,91025.72720592498,263297135.80005133,REBALANCE_IN_random
2022-08-24,BUY,SWED-A.ST,111.17301177978516,1186631,91025.72607746818,131284767.93271562,REBALANCE_IN_random
2022-08-30,SELL,HEXA-B.ST,112.94999694824219,1108241,86371.31412186264,256374214.18651062,STOP_LOSS_random
2022-08-30,SELL,BEIJ-B.ST,124.80481719970703,1027571,88489.6094621569,384531535.39176863,STOP_LOSS_random
2022-08-31,SELL,SAVE.ST,126.4000015258789,1132250,98750.3171920967,527549186.8022529,REBALANCE_OUT_random
2022-08-31,SELL,NEWA-B.ST,84.1500015258789,1756854,102009.09407871505,675286444.4889207,REBALANCE_OUT_random
2022-08-31,SELL,HPOL-B.ST,94.80000305175781,1469778,96141.12163093047,814525262.2526963,REBALANCE_OUT_random
2022-08-31,BUY,BEIJ-B.ST,123.7327880859375,1093347,93345.1821322229,811604187.765337,REBALANCE_IN_random
2022-08-31,BUY,CLAS-B.ST,84.52886962890625,1600434,93345.18508561156,676227965.6445824,REBALANCE_IN_random
2022-08-31,BUY,SHB-B.ST,88.00468444824219,1537224,93345.2100019226,270099350.48183703,REBALANCE_IN_random
2022-09-07,SELL,RATO-B.ST,42.869998931884766,3223000,95337.30452465056,527358626.28772223,REBALANCE_OUT_random
2022-09-07,SELL,BEIJ-B.ST,127.18553924560547,1093347,95949.97016651985,808054664.0675607,REBALANCE_OUT_random
2022-09-07,BUY,HEXA-B.ST,109.20687866210938,1250768,94248.80375520996,546088497.245439,REBALANCE_IN_random
2022-09-07,BUY,NEWA-B.ST,77.70528411865234,1757828,94248.84167848846,272715023.9469162,REBALANCE_IN_random
2022-09-07,BUY,SINT.ST,92.88188934326172,1470604,94248.80981707305,136028297.1413411,REBALANCE_IN_random
2022-09-08,SELL,CLAS-B.ST,78.55000305175781,1600434,86742.7259530545,261655649.999525,STOP_LOSS_random
2022-09-14,SELL,SINT.ST,104.0,1470604,105530.54303999999,553860711.9910203,REBALANCE_OUT_random
2022-09-14,SELL,NEWA-B.ST,82.94999694824219,1757828,100610.16079251892,699571929.0657625,REBALANCE_OUT_random
2022-09-14,SELL,SHB-B.ST,103.19999694824219,1537224,109462.6433550476,1000954083.9005722,REBALANCE_OUT_random
2022-09-14,BUY,BULTEN.ST,58.1445198059082,2442041,97973.99789102451,993841490.3941413,REBALANCE_IN_random
2022-09-14,BUY,CLAS-B.ST,68.3868179321289,2076297,97974.02798929755,851752171.4541266,REBALANCE_IN_random
2022-09-14,BUY,HPOL-B.ST,84.97313690185547,1671014,97973.9979569728,567573699.4175762,REBALANCE_IN_random
2022-09-14,BUY,SKA-B.ST,137.8705291748047,1029889,97974.02558070418,283395164.37123984,REBALANCE_IN_random
2022-09-21,SELL,SKA-B.ST,144.9499969482422,1029889,103004.86111084945,432574566.9171572,REBALANCE_OUT_random
2022-09-21,SELL,HPOL-B.ST,92.75,1671014,106940.718465,587454174.6986922,REBALANCE_OUT_random
2022-09-21,SELL,SWED-A.ST,150.3000030517578,1186631,123061.9436157042,765681755.676387,REBALANCE_OUT_random
2022-09-21,SELL,CLAS-B.ST,70.05000305175781,2076297,100356.78171858535,911026010.0810239,REBALANCE_OUT_random
2022-09-21,BUY,MEKO.ST,84.42585754394531,1774967,103398.64665017075,749059634.7583408,REBALANCE_IN_random
2022-09-21,BUY,NIBE-B.ST,102.28614807128906,1465038,103398.63472066497,599103142.325555,REBALANCE_IN_random
2022-09-21,BUY,PCELL.ST,141.4499969482422,1059407,103398.65067269302,449146626.7579359,REBALANCE_IN_random
2022-09-21,BUY,RATO-B.ST,36.21083068847656,4138352,103398.68288490966,299190064.4737326,REBALANCE_IN_random
2022-09-21,BUY,SHB-B.ST,97.1207046508789,1542958,103398.68606263046,149233497.58095914,REBALANCE_IN_random
2022-09-23,SELL,HEXA-B.ST,103.25,1250768,89107.83924,129052730.19395585,STOP_LOSS_random
2022-09-26,SELL,BULTEN.ST,62.0,2442041,104470.51397999999,280354801.67997587,STOP_LOSS_random
2022-09-26,SELL,NIBE-B.ST,98.0199966430664,1465038,99086.08369095565,562112759.2935996,STOP_LOSS_random
2022-09-27,SELL,RATO-B.ST,38.099998474121094,4138352,108793.13137090942,719675171.0476047,STOP_LOSS_random
2022-09-28,SELL,PCELL.ST,134.6999969482422,1059407,98464.46257019302,862278826.2519809,REBALANCE_OUT_random
2022-09-28,SELL,SHB-B.ST,109.5999984741211,1542958,116684.65416748672,1184009198.1585007,REBALANCE_OUT_random
2022-09-28,SELL,MEKO.ST,86.0,1774967,105326.54178,1336551033.6167207,STOP_LOSS_random
2022-09-28,BUY,BEIJ-B.ST,119.88849639892578,1393535,115277.48292220115,1169366940.3045216,REBALANCE_IN_random
2022-09-28,BUY,BULTEN.ST,48.12271499633789,3471725,115277.49457725619,1002182830.0892831,REBALANCE_IN_random
2022-09-28,BUY,NIBE-B.ST,98.08528900146484,1703302,115277.51955947341,667814766.2483689,REBALANCE_IN_random
2022-09-28,BUY,NOTE.ST,145.52357482910156,1148053,115277.45589075942,500630712.13920355,REBALANCE_IN_random
2022-09-28,BUY,RATO-B.ST,34.27934646606445,4873747,115277.51478065013,333446572.6234807,REBALANCE_IN_random
2022-09-28,BUY,SAVE.ST,116.0130844116211,1440086,115277.48488781569,166262476.4605991,REBALANCE_IN_random
2022-09-30,SELL,SAVE.ST,121.0,1440086,120232.78013999999,340392649.6804591,STOP_LOSS_random
2022-10-05,SELL,RATO-B.ST,40.599998474121094,4873747,136533.14332664406,538130237.3003848,REBALANCE_OUT_random
2022-10-05,SELL,BEIJ-B.ST,136.15904235839844,1393535,130922.24985410842,727741706.1434414,REBALANCE_OUT_random
2022-10-05,SELL,NIBE-B.ST,105.94999694824219,1703302,124520.74077433502,908082027.1046019,REBALANCE_OUT_random
2022-10-05,BUY,HPOL-B.ST,88.41497802734375,1722264,105069.01426492675,608780990.1296543,REBALANCE_IN_random
2022-10-05,BUY,PCELL.ST,141.0,1079957,105069.01653,456401984.11312425,REBALANCE_IN_random
2022-10-05,BUY,SINT.ST,80.38188934326172,1894381,105069.00750202445,304022991.18964475,REBALANCE_IN_random
2022-10-05,BUY,VOLV-B.ST,151.53443908691406,1004880,105069.00973326416,151643995.0302533,REBALANCE_IN_random
2022-10-07,SELL,PCELL.ST,132.39999389648438,1079957,98660.54714384125,294531634.69157505,STOP_LOSS_random
2022-10-12,SELL,SINT.ST,99.19999694824219,1894381,129666.58669897751,482324557.523684,REBALANCE_OUT_random
2022-10-12,SELL,BULTEN.ST,54.79999923706055,3471725,131272.86387238596,672443812.0110956,REBALANCE_OUT_random
2022-10-12,SELL,VOLV-B.ST,163.67999267578125,1004880,113490.33821762695,836809072.7129171,REBALANCE_OUT_random
2022-10-12,SELL,HPOL-B.ST,93.55000305175781,1722264,111171.2836945935,1339260143.531377,REBALANCE_OUT_random
2022-10-12,SELL,NOTE.ST,158.60000610351562,1148053,125636.03683694,1521215720.3016996,REBALANCE_OUT_random
2022-10-12,BUY,BEIJ-B.ST,121.4024658203125,1392261,116626.50374116332,1182935564.9811394,REBALANCE_IN_random
2022-10-12,BUY,ELAN-B.ST,120.78425598144531,1399387,116626.5031613237,1013795020.8528713,REBALANCE_IN_random
2022-10-12,BUY,HEXA-B.ST,102.28180694580078,1652532,116626.53170707305,844654435.3254062,REBALANCE_IN_random
2022-10-12,BUY,HM-B.ST,96.0361328125,1760003,116626.47848229492,675513926.9885254,REBALANCE_IN_random
2022-10-12,BUY,RATO-B.ST,33.57535171508789,5034168,116626.53322305999,506373339.2624618,REBALANCE_IN_random
2022-10-12,BUY,SHB-B.ST,93.088623046875,1815731,116626.49004333251,337232814.15889305,REBALANCE_IN_random
2022-10-12,BUY,SKA-B.ST,121.24783325195312,1394037,116626.53634890655,168092221.89949116,REBALANCE_IN_random
2022-10-19,SELL,BEIJ-B.ST,134.23614501953125,1392261,128955.30715571594,354855016.09337306,REBALANCE_OUT_random
2022-10-19,SELL,SKA-B.ST,149.8000030517578,1394037,144090.45532944167,563537672.492307,REBALANCE_OUT_random
2022-10-19,SELL,HEXA-B.ST,107.1500015258789,1652532,122177.47636187896,740484301.3375088,REBALANCE_OUT_random
2022-10-19,SELL,SHB-B.ST,115.80000305175781,1815731,145080.54218540818,1144966014.5798676,REBALANCE_OUT_random
2022-10-19,BUY,CLAS-B.ST,64.17839813232422,2925057,129530.5761669619,1126223358.2086089,REBALANCE_IN_random
2022-10-19,BUY,HPOL-B.ST,89.93473815917969,2087352,129530.56434056762,750513618.3211179,REBALANCE_IN_random
2022-10-19,BUY,NEWA-B.ST,66.47566986083984,2823972,129530.54695409637,374803778.091245,REBALANCE_IN_random
2022-10-19,BUY,PCELL.ST,115.30000305175781,1628148,129530.57386441223,186948778.14866722,REBALANCE_IN_random
2022-10-19,BUY,SWED-A.ST,128.72451782226562,1451315,128905.67827242278,48.8871733546257,REBALANCE_IN_random
2022-10-26,SELL,RATO-B.ST,41.0,5034168,142416.61272,588194008.3242136,REBALANCE_OUT_random
2022-10-26,SELL,HM-B.ST,116.83999633789062,1760003,141890.73341152677,793690861.6654786,REBALANCE_OUT_random
2022-10-26,SELL,HPOL-B.ST,106.4000015258789,2087352,153245.036629682,1015631872.6138953,REBALANCE_OUT_random
2022-10-26,SELL,SWED-A.ST,161.1999969482422,1451315,161426.8617639473,1249422419.3230696,REBALANCE_OUT_random
2022-10-26,SELL,CLAS-B.ST,73.75,2925057,148848.8380875,1464996524.234982,REBALANCE_OUT_random
2022-10-26,BUY,BULTEN.ST,55.79706573486328,3750828,144406.78556855436,1255566920.9732478,REBALANCE_IN_random
2022-10-26,BUY,NIBE-B.ST,91.05127716064453,2298542,144406.77744809372,627278602.8359622,REBALANCE_IN_random
2022-10-26,BUY,SKA-B.ST,148.84860229492188,1406027,144406.75607985625,417849042.3409602,REBALANCE_IN_random
2022-10-26,BUY,SOBI.ST,201.44569396972656,1038916,144406.7566714142,208419480.98803633,REBALANCE_IN_random
2022-11-01,SELL,NIBE-B.ST,89.19999694824219,2298542,141470.65817593047,413307949.7152669,STOP_LOSS_random
2022-11-02,SELL,NEWA-B.ST,78.3499984741211,2823972,152668.15930476287,634413483.4469228,REBALANCE_OUT_random
2022-11-02,SELL,BULTEN.ST,63.70000076293945,3750828,164860.1450585417,873176369.7635189,REBALANCE_OUT_random
2022-11-02,SELL,ELAN-B.ST,151.1999969482422,1399387,145995.24398929274,1084617684.6489394,REBALANCE_OUT_random
2022-11-02,SELL,SKA-B.ST,170.8000030517578,1406027,165703.09696468918,1324601397.4428287,REBALANCE_OUT_random
2022-11-02,BUY,CLAS-B.ST,67.88363647460938,3238238,151678.1261350836,1098813718.9126904,REBALANCE_IN_random
2022-11-02,BUY,EQT.ST,211.5823974609375,1038949,151678.09097915405,878838720.5620677,REBALANCE_IN_random
2022-11-02,BUY,NOTE.ST,155.68528747558594,1411972,151678.05404195984,658863775.7805477,REBALANCE_IN_random
2022-11-02,BUY,SHB-B.ST,105.71080017089844,2079479,151678.13842971998,438888708.61353827,REBALANCE_IN_random
2022-11-02,BUY,SINT.ST,95.31243896484375,2306345,151678.12326061705,218913663.4459051,REBALANCE_IN_random
2022-11-08,SELL,SINT.ST,101.0,2306345,160729.18305,648666194.3114902,STOP_LOSS_random
2022-11-09,SELL,SHB-B.ST,124.0,2079479,177920.22324,906343670.0882502,REBALANCE_OUT_random
2022-11-09,SELL,EQT.ST,224.3000030517578,1038949,160795.0220707283,1139219138.9368002,REBALANCE_OUT_random
2022-11-09,SELL,NOTE.ST,165.1999969482422,1411972,160947.86136279235,1372315961.166441,REBALANCE_OUT_random
2022-11-09,SELL,CLAS-B.ST,73.5,3238238,164227.24017,1610162226.926271,REBALANCE_OUT_random
2022-11-09,BUY,BULTEN.ST,58.86680603027344,3884452,157779.04486835632,1600499338.03022,REBALANCE_IN_random
2022-11-09,BUY,ELAN-B.ST,125.84603118896484,1817024,157779.02869281737,1371676300.0264297,REBALANCE_IN_random
2022-11-09,BUY,G5EN.ST,150.16993713378906,1522710,157779.03283136443,1142853256.0206063,REBALANCE_IN_random
2022-11-09,BUY,HM-B.ST,103.30391693115234,2213520,157779.04748175657,914030190.7676802,REBALANCE_IN_random
2022-11-09,BUY,MEKO.ST,105.83350372314453,2160613,157779.01834604438,685207167.7695596,REBALANCE_IN_random
2022-11-09,BUY,NEWA-B.ST,84.33480834960938,2711398,157779.00917576478,456384158.0708697,REBALANCE_IN_random
2022-11-09,BUY,SWED-A.ST,132.64732360839844,1723859,157779.04501349258,227561096.39760607,REBALANCE_IN_random
2022-11-16,SELL,NEWA-B.ST,93.80000305175781,2711398,175487.10706542572,481714749.96507066,REBALANCE_OUT_random
2022-11-16,SELL,BULTEN.ST,63.599998474121094,3884452,170465.28747822967,728595425.950389,REBALANCE_OUT_random
2022-11-16,SELL,SOBI.ST,200.96810913085938,1038916,144064.39900539917,937240345.6171795,REBALANCE_OUT_random
2022-11-16,SELL,ELAN-B.ST,145.1999969482422,1817024,182043.99668586912,1200890180.8753765,REBALANCE_OUT_random
2022-11-16,SELL,PCELL.ST,121.0,1628148,135934.07652,1397760154.7988565,REBALANCE_OUT_random
2022-11-16,SELL,HM-B.ST,124.0,2213520,189388.7712,1672047246.0276566,REBALANCE_OUT_random
2022-11-16,SELL,MEKO.ST,118.0,2160613,175917.11046,1926823662.9171965,REBALANCE_OUT_random
2022-11-16,SELL,SWED-A.ST,165.0,1723859,196261.34715,2211064136.5700464,REBALANCE_OUT_random
2022-11-16,BUY,CEVI.ST,207.15907287597656,1185918,169514.83463698332,1965220948.3484771,REBALANCE_IN_random
2022-11-16,BUY,ELUX-B.ST,142.75999450683594,1720886,169514.8363757547,1719377757.6052105,REBALANCE_IN_random
2022-11-16,BUY,EQT.ST,234.4925994873047,1047682,169514.83617508024,1473534567.152977,REBALANCE_IN_random
2022-11-16,BUY,HPOL-B.ST,97.71240234375,2514253,169514.85350368652,981848403.4406278,REBALANCE_IN_random
2022-11-16,BUY,NOTE.ST,155.397705078125,1580935,169514.83290560302,736005217.7300367,REBALANCE_IN_random
2022-11-16,BUY,RATO-B.ST,39.71277618408203,6186265,169514.89257868993,490161945.4770378,REBALANCE_IN_random
2022-11-23,SELL,CEVI.ST,214.0,1185918,175112.65188,743773284.8251578,REBALANCE_OUT_random
2022-11-23,SELL,ELUX-B.ST,140.17999267578125,1720886,166451.3129443396,984840620.388068,REBALANCE_OUT_random
2022-11-23,SELL,HPOL-B.ST,114.30000305175781,2514253,198291.59664529495,1272021454.3643138,REBALANCE_OUT_random
2022-11-23,SELL,NOTE.ST,157.5,1580935,171808.111125,1520846908.7531888,REBALANCE_OUT_random
2022-11-23,SELL,EQT.ST,243.1999969482422,1047682,175809.4188498825,1775467358.5370672,REBALANCE_OUT_random
2022-11-23,BUY,EMBRAC-B.ST,253.55999755859375,1000308,175010.28488611084,1267842078.2727194,REBALANCE_IN_random
2022-11-23,BUY,HM-B.ST,106.24107360839844,2387383,175010.31179376296,1014028934.9264865,REBALANCE_IN_random
2022-11-23,BUY,NEWA-B.ST,92.18199920654297,2751493,175010.3066245379,760215799.0770534,REBALANCE_IN_random
2022-11-23,BUY,PCELL.ST,121.9000015258789,2080707,175010.34866768576,506402602.2534788,REBALANCE_IN_random
2022-11-23,BUY,SHB-B.ST,109.74288940429688,2311203,175010.2857017166,252589496.74789795,REBALANCE_IN_random
2022-11-23,BUY,SOBI.ST,204.88430786132812,1231989,174166.49735486115,116.69277331233025,REBALANCE_IN_random
2022-11-30,SELL,EMBRAC-B.ST,270.7799987792969,1000308,186895.74532305542,270676619.9663712,REBALANCE_OUT_random
2022-11-30,SELL,SOBI.ST,212.048095703125,1231989,180256.23575026612,531737285.1078182,REBALANCE_OUT_random
2022-11-30,SELL,RATO-B.ST,45.06999969482422,6186265,192382.32354685018,810359864.4463731,REBALANCE_OUT_random
2022-11-30,SELL,HM-B.ST,118.44000244140625,2387383,195105.5373605145,1092926407.2575843,REBALANCE_OUT_random
2022-11-30,SELL,G5EN.ST,199.60000610351562,1522710,209713.71845278013,1396649618.833016,REBALANCE_OUT_random
2022-11-30,SELL,SHB-B.ST,125.5999984741211,2311203,200298.09435863502,1686736414.0120413,REBALANCE_OUT_random
2022-11-30,BUY,BEIJ-B.ST,161.51104736328125,1740578,193974.57730026488,1405419863.6372557,REBALANCE_IN_random
2022-11-30,BUY,EQT.ST,227.75775146484375,1234305,193974.54668105164,1124103357.6687608,REBALANCE_IN_random
2022-11-30,BUY,NIBE-B.ST,95.72108459472656,2936894,193974.64852362394,842786704.0004923,REBALANCE_IN_random
2022-11-30,BUY,SAVE.ST,129.86199951171875,2164780,193974.63491905516,561470070.0625948,REBALANCE_IN_random
2022-12-07,SELL,NEWA-B.ST,104.5999984741211,2751493,198586.25288507284,849077647.4112647,REBALANCE_OUT_random
2022-12-07,SELL,BEIJ-B.ST,160.33253479003906,1740578,192559.18509044586,1127956370.965951,REBALANCE_OUT_random
2022-12-07,SELL,PCELL.ST,129.0,2080707,185203.73007,1396182370.2358809,REBALANCE_OUT_random
2022-12-07,SELL,EQT.ST,232.0,1234305,197587.54439999998,2208026364.5939655,REBALANCE_OUT_random
2022-12-07,BUY,G5EN.ST,171.26123046875,1611592,190442.22796417968,1655639030.7102625,REBALANCE_IN_random
2022-12-07,BUY,HM-B.ST,104.82189178466797,2633069,190442.2589078991,1379445314.6717906,REBALANCE_IN_random
2022-12-07,BUY,SHB-B.ST,106.41203308105469,2593722,190442.22957427092,1103251641.175157,REBALANCE_IN_random
2022-12-07,BUY,SINT.ST,105.94393157958984,2605182,190442.22425666152,827057975.3905214,REBALANCE_IN_random
2022-12-07,BUY,SOBI.ST,199.15328979492188,1385883,190442.17951739044,550864374.4901483,REBALANCE_IN_random
2022-12-07,BUY,SWED-A.ST,136.1657257080078,2026965,190442.1805447151,274670772.0998715,REBALANCE_IN_random
2022-12-07,BUY,VOLV-B.ST,175.93873596191406,1560096,189392.1095712744,61.77106195688248,REBALANCE_IN_random
2022-12-14,SELL,VOLV-B.ST,198.0,1560096,213140.31552,308685929.45554197,REBALANCE_OUT_random
2022-12-14,SELL,SOBI.ST,209.85121154785156,1385883,200672.1663633641,885873955.7981822,REBALANCE_OUT_random
2022-12-14,SELL,HM-B.ST,120.5,2633069,218926.52200499998,1202939843.7761772,REBALANCE_OUT_random
2022-12-14,SELL,G5EN.ST,213.0,1611592,236855.67624,1545972084.0999372,REBALANCE_OUT_random
2022-12-14,SELL,SWED-A.ST,171.4499969482422,2026965,239790.96871429365,1893255436.1954167,REBALANCE_OUT_random
2022-12-14,BUY,CLAS-B.ST,66.64855194091797,4734425,217724.37366078756,1577495141.2988753,REBALANCE_IN_random
2022-12-14,BUY,ELUX-B.ST,151.0,2089685,217724.28014999998,1261734982.0187254,REBALANCE_IN_random
2022-12-14,BUY,EQT.ST,239.76539611816406,1316047,217724.3458829338,945974727.407721,REBALANCE_IN_random
2022-12-14,BUY,NOTE.ST,176.87152099609375,1784021,217724.33035369078,630214495.3183951,REBALANCE_IN_random
2022-12-14,BUY,PCELL.ST,122.30000305175781,2580070,217724.37252288664,314454202.07212347,REBALANCE_IN_random
2022-12-19,SELL,ELUX-B.ST,140.0,2089685,201863.571,606808238.5011234,STOP_LOSS_random
2022-12-19,SELL,EQT.ST,221.5,1316047,201138.04324499998,898111510.9578784,STOP_LOSS_random
2022-12-20,SELL,NOTE.ST,175.60000610351562,1784021,216159.12795727202,1211169450.318721,STOP_LOSS_random
2022-12-21,SELL,SINT.ST,117.5999984741211,2605182,211394.88546511732,1517327454.6580637,REBALANCE_OUT_random
2022-12-21,SELL,SAVE.ST,148.8000030517578,2164780,222262.29671840515,1839224462.9677296,REBALANCE_OUT_random
2022-12-21,SELL,PCELL.ST,118.30000305175781,2580070,210603.37932288664,2144236148.4621553,REBALANCE_OUT_random
2022-12-21,SELL,NIBE-B.ST,97.04000091552734,2936894,196647.37554967665,2429035697.5354123,REBALANCE_OUT_random
2022-12-21,SELL,CLAS-B.ST,70.55000305175781,4734425,230469.45175683973,2762818926.281974,REBALANCE_OUT_random
2022-12-21,BUY,BEIJ-B.ST,131.00341796875,2343296,211816.051865625,2455627324.9176083,REBALANCE_IN_random
2022-12-21,BUY,CEVI.ST,233.23504638671875,1316182,211816.04117812132,2148435739.053066,REBALANCE_IN_random
2022-12-21,BUY,G5EN.ST,172.2736053466797,1781932,211816.09658460753,1841244072.8338616,REBALANCE_IN_random
2022-12-21,BUY,NEWA-B.ST,93.44477081298828,3285147,211816.06786636345,1534052448.2640193,REBALANCE_IN_random
2022-12-21,BUY,NOTE.ST,170.64028930664062,1798988,211816.0846176306,1226860799.4002268,REBALANCE_IN_random
2022-12-21,BUY,SKA-B.ST,146.93743896484375,2089187,211816.05323606505,919669196.0483458,REBALANCE_IN_random
2022-12-21,BUY,SOBI.ST,213.5763702392578,1437330,211816.00972283477,612477655.8026305,REBALANCE_IN_random
2022-12-21,BUY,VOLV-B.ST,175.49771118164062,1749195,211816.0060481552,305286120.8862125,REBALANCE_IN_random
2022-12-29,SELL,NEWA-B.ST,103.30000305175781,3285147,234155.4296365764,644407660.5820489,REBALANCE_OUT_random
2022-12-29,SELL,BEIJ-B.ST,132.77108764648438,2343296,214674.15143238282,955314945.0282727,REBALANCE_OUT_random
2022-12-29,SELL,VOLV-B.ST,188.77999877929688,1749195,227846.990675679,1285300128.0023494,REBALANCE_OUT_random
2022-12-29,SELL,CEVI.ST,226.5,1316182,205699.50387,1583209651.4984794,REBALANCE_OUT_random
2022-12-29,SELL,SOBI.ST,204.024658203125,1437330,202343.0257628174,1876258070.4478142,REBALANCE_OUT_random
2022-12-29,SELL,SKA-B.ST,164.35000610351562,2089187,236916.94837895597,2219379049.700821,REBALANCE_OUT_random
2022-12-29,SELL,SHB-B.ST,126.4000015258789,2593722,226214.06068281693,2546999300.397844,REBALANCE_OUT_random
2022-12-29,SELL,NOTE.ST,176.10000610351562,1798988,218593.24046830443,2863582504.9375267,REBALANCE_OUT_random
2022-12-29,BUY,BULTEN.ST,53.72047805786133,5922803,219541.3079357493,2545187155.0270557,REBALANCE_IN_random
2022-12-29,BUY,CLAS-B.ST,66.41983795166016,4790373,219541.30088772558,2226791815.33816,REBALANCE_IN_random
2022-12-29,BUY,ELAN-B.ST,131.2568817138672,2424069,219541.25921948408,1908396536.0796883,REBALANCE_IN_random
2022-12-29,BUY,ELUX-B.ST,144.36000061035156,2204044,219541.29729781675,1590001201.597149,REBALANCE_IN_random
2022-12-29,BUY,HEXA-B.ST,110.70149230957031,2874178,219541.29769670195,1271605866.5361161,REBALANCE_IN_random
2022-12-29,BUY,HM-B.ST,102.68413543701172,3098588,219541.3226002945,953210495.3580165,REBALANCE_IN_random
2022-12-29,BUY,HPOL-B.ST,101.19893646240234,3144063,219541.32392184515,634815122.2633045,REBALANCE_IN_random
2022-12-29,BUY,SWED-A.ST,144.94146728515625,2195202,219541.30121844358,316419782.09477645,REBALANCE_IN_random
2023-01-05,SELL,BULTEN.ST,62.79999923706055,5922803,256646.89647806933,688115159.0795584,REBALANCE_OUT_random
2023-01-05,SELL,ELUX-B.ST,154.63999938964844,2204044,235175.0203421832,1028713346.8739746,REBALANCE_OUT_random
2023-01-05,SELL,HEXA-B.ST,111.0999984741211,2874178,220331.60827590316,1347814186.680051,REBALANCE_OUT_random
2023-01-05,SELL,HPOL-B.ST,114.5999984741211,3144063,248613.634351753,1707875188.04824,REBALANCE_OUT_random
2023-01-05,SELL,G5EN.ST,216.60000610351562,1781932,266316.87263247435,2093575353.2516572,REBALANCE_OUT_random
2023-01-05,SELL,SWED-A.ST,182.10000610351562,2195202,275824.94534293027,2493045825.904764,REBALANCE_OUT_random
2023-01-05,BUY,EQT.ST,228.04827880859375,1561728,245743.07383335938,2136650700.4637432,REBALANCE_IN_random
2023-01-05,BUY,MEKO.ST,104.81409454345703,3397915,245743.07500183524,1423860748.8006315,REBALANCE_IN_random
2023-01-05,BUY,SAVE.ST,132.76800537109375,2682494,245743.07068194944,1067465627.9300228,REBALANCE_IN_random
2023-01-05,BUY,SHB-B.ST,110.44412231445312,3224702,245743.0736598065,711070502.7407014,REBALANCE_IN_random
2023-01-05,BUY,SINT.ST,100.80618286132812,3533011,245743.05351278777,354675406.7701049,REBALANCE_IN_random
2023-01-13,SELL,SINT.ST,112.80000305175781,3533011,274981.3195915068,1136354786.5155535,REBALANCE_OUT_random
2023-01-13,SELL,SAVE.ST,159.0,2682494,294296.41673999996,1562577036.0988135,REBALANCE_OUT_random
2023-01-13,SELL,ELAN-B.ST,158.1999969482422,2424069,264606.51879760664,1945800137.9823444,REBALANCE_OUT_random
2023-01-13,SELL,HM-B.ST,131.5399932861328,3098588,281235.88885437924,2353107146.809982,REBALANCE_OUT_random
2023-01-13,SELL,MEKO.ST,116.9000015258789,3397915,274079.2253925167,2750049336.2693963,REBALANCE_OUT_random
2023-01-13,SELL,EQT.ST,247.1999969482422,1561728,266380.8182154492,3135842112.2851653,REBALANCE_OUT_random
2023-01-13,BUY,BULTEN.ST,57.51251220703125,6815564,270466.3433459839,2743591438.1940165,REBALANCE_IN_random
2023-01-13,BUY,CEVI.ST,212.47085571289062,1844866,270466.37780997617,2351340714.120589,REBALANCE_IN_random
2023-01-13,BUY,G5EN.ST,168.8990020751953,2320796,270466.2886098724,1959090119.4118738,REBALANCE_IN_random
2023-01-13,BUY,HEXA-B.ST,120.01795196533203,3266013,270466.3320329835,1566839461.727691,REBALANCE_IN_random
2023-01-13,BUY,SWED-A.ST,151.25030517578125,2591599,270466.29635384213,1174588855.7880876,REBALANCE_IN_random
2023-01-13,BUY,VOLV-B.ST,183.5467071533203,2135588,270466.30021294,782338244.2517297,REBALANCE_IN_random
2023-01-20,SELL,CEVI.ST,221.5,1844866,281960.09511,1190694103.1566198,REBALANCE_OUT_random
2023-01-20,SELL,VOLV-B.ST,199.5,2135588,293974.36614,1616449934.7904797,REBALANCE_OUT_random
